ID,DATE,WMU,LAT,LONG,SPECIES,COUNT,DATE
1,2013-01-21,512,55.025623,-112.683165,MOOSE -MOOS,2,41295
2,2013-01-21,512,55.025623,-112.683165,WHITE-TAILED DEER -WTDE,2,41295
3,2013-01-21,512,55.041155,-112.6506,MOOSE -MOOS,2,41295
4,2013-01-21,512,55.041709,-112.676272,MOOSE -MOOS,1,41295
5,2013-01-21,512,55.04091,-112.716718,WHITE-TAILED DEER -WTDE,2,41295
6,2013-01-21,512,55.041158,-112.756553,WHITE-TAILED DEER -WTDE,1,41295
7,2013-01-21,512,55.059515,-112.781914,WHITE-TAILED DEER -WTDE,1,41295
8,2013-01-21,512,55.058741,-112.646729,MOOSE -MOOS,2,41295
9,2013-01-21,512,55.076132,-112.571004,MOOSE -MOOS,2,41295
10,2013-01-21,512,55.074294,-112.595539,MOOSE -MOOS,1,41295
11,2013-01-21,512,55.074903,-112.615655,MOOSE -MOOS,2,41295
12,2013-01-21,512,55.074396,-112.808322,WHITE-TAILED DEER -WTDE,1,41295
13,2013-01-21,512,55.092497,-112.866756,MOOSE -MOOS,2,41295
14,2013-01-22,512,55.091784,-112.614215,MOOSE -MOOS,1,41296
15,2013-01-22,512,55.275035,-112.630865,MOOSE -MOOS,1,41296
16,2013-01-22,512,55.293298,-112.330623,MOOSE -MOOS,2,41296
17,2013-01-22,512,55.293292,-112.306273,MOOSE -MOOS,1,41296
18,2013-01-22,512,55.293247,-112.258783,MOOSE -MOOS,1,41296
19,2013-01-22,512,55.29351,-111.980722,WHITE-TAILED DEER -WTDE,1,41296
20,2013-01-22,512,55.293668,-111.951516,WHITE-TAILED DEER -WTDE,1,41296
21,2013-01-22,512,55.293826,-111.855063,WHITE-TAILED DEER -WTDE,3,41296
22,2013-01-22,512,55.292773,-111.826019,MOOSE -MOOS,1,41296
23,2013-01-22,512,55.293405,-111.792434,WHITE-TAILED DEER -WTDE,1,41296
24,2013-01-22,512,55.293729,-111.751128,WHITE-TAILED DEER -WTDE,2,41296
25,2013-01-22,512,55.293455,-111.713936,WHITE-TAILED DEER -WTDE,1,41296
26,2013-01-22,512,55.292968,-111.585542,WHITE-TAILED DEER -WTDE,2,41296
27,2013-01-22,512,55.291947,-111.404877,MOOSE -MOOS,2,41296
28,2013-01-22,512,55.108312,-112.607383,MOOSE -MOOS,1,41296
29,2013-01-22,512,55.108331,-112.616566,MOOSE -MOOS,1,41296
30,2013-01-22,512,55.1081,-112.868376,MOOSE -MOOS,1,41296
31,2013-01-22,512,55.125371,-112.847915,WHITE-TAILED DEER -WTDE,1,41296
32,2013-01-22,512,55.141702,-112.637253,MOOSE -MOOS,1,41296
33,2013-01-22,512,55.141578,-112.752365,MOOSE -MOOS,2,41296
34,2013-01-22,512,55.141694,-112.809705,WHITE-TAILED DEER -WTDE,2,41296
35,2013-01-22,512,55.158627,-112.630291,WHITE-TAILED DEER -WTDE,1,41296
36,2013-01-22,512,55.175141,-112.65858,WHITE-TAILED DEER -WTDE,3,41296
37,2013-01-22,512,55.1751,-112.811497,WHITE-TAILED DEER -WTDE,1,41296
38,2013-01-22,512,55.19236,-112.812938,MOOSE -MOOS,1,41296
39,2013-01-22,512,55.192143,-112.756725,MOOSE -MOOS,1,41296
40,2013-01-22,512,55.191974,-112.73881,MOOSE -MOOS,2,41296
41,2013-01-22,512,55.20833,-112.803595,WHITE-TAILED DEER -WTDE,1,41296
42,2013-01-22,512,55.225625,-112.807997,MOOSE -MOOS,1,41296
43,2013-01-22,512,55.241632,-112.721976,WHITE-TAILED DEER -WTDE,1,41296
44,2013-01-22,512,55.241724,-112.739234,MOOSE -MOOS,1,41296
45,2013-01-22,512,55.258925,-112.698109,MOOSE -MOOS,1,41296
46,2013-01-22,512,55.308769,-112.519423,MOOSE -MOOS,1,41296
47,2013-01-22,512,55.309457,-112.482147,MOOSE -MOOS,2,41296
48,2013-01-22,512,55.309004,-112.268596,MOOSE -MOOS,3,41296
49,2013-01-22,512,55.308935,-111.920405,MOOSE -MOOS,1,41296
50,2013-01-22,512,55.308769,-111.915164,MOOSE -MOOS,1,41296
51,2013-01-22,512,55.325357,-111.719736,MOOSE -MOOS,1,41296
52,2013-01-22,512,55.325378,-111.72276,MOOSE -MOOS,1,41296
53,2013-01-22,512,55.325394,-111.726926,MOOSE -MOOS,1,41296
54,2013-01-22,512,55.325039,-111.776515,MOOSE -MOOS,2,41296
55,2013-01-22,512,55.325323,-111.815836,WHITE-TAILED DEER -WTDE,1,41296
56,2013-01-22,512,55.325471,-112.169298,WHITE-TAILED DEER -WTDE,2,41296
57,2013-01-22,512,55.325234,-112.34991,MOOSE -MOOS,1,41296
58,2013-01-22,512,55.325167,-112.352408,MOOSE -MOOS,1,41296
59,2013-01-22,512,55.325141,-112.368611,WHITE-TAILED DEER -WTDE,1,41296
60,2013-01-22,512,55.325188,-112.372041,MOOSE -MOOS,1,41296
61,2013-01-22,512,55.325186,-112.412705,MOOSE -MOOS,1,41296
62,2013-01-22,512,55.325059,-112.4176,MOOSE -MOOS,2,41296
63,2013-01-22,512,55.325279,-112.646208,WHITE-TAILED DEER -WTDE,1,41296
64,2013-01-22,512,55.324716,-112.670746,MOOSE -MOOS,1,41296
65,2013-01-22,512,55.342551,-112.660886,MOOSE -MOOS,1,41296
66,2013-01-22,512,55.342269,-112.51457,MOOSE -MOOS,3,41296
67,2013-01-22,512,55.342392,-112.378281,MOOSE -MOOS,1,41296
68,2013-01-22,512,55.342917,-112.369047,MOOSE -MOOS,2,41296
69,2013-01-22,512,55.342894,-112.350259,MOOSE -MOOS,2,41296
70,2013-01-22,512,55.342094,-112.322657,MOOSE -MOOS,1,41296
71,2013-01-22,512,55.342104,-112.282468,MOOSE -MOOS,1,41296
72,2013-01-22,512,55.342257,-112.245841,MOOSE -MOOS,1,41296
73,2013-01-22,512,55.342555,-112.224156,MOOSE -MOOS,1,41296
74,2013-01-22,512,55.342827,-111.921149,MOOSE -MOOS,1,41296
75,2013-01-22,512,55.342464,-111.815238,WHITE-TAILED DEER -WTDE,1,41296
76,2013-01-22,512,55.342296,-111.783089,MOOSE -MOOS,2,41296
77,2013-01-22,512,55.342352,-111.761442,WHITE-TAILED DEER -WTDE,1,41296
78,2013-01-22,512,55.342256,-111.699254,WHITE-TAILED DEER -WTDE,4,41296
79,2013-01-22,512,55.342402,-111.655437,MOOSE -MOOS,2,41296
80,2013-01-22,512,55.342679,-111.619846,MOOSE -MOOS,2,41296
81,2013-01-22,512,55.358245,-111.774878,MOOSE -MOOS,4,41296
82,2013-01-22,512,55.358172,-111.776389,MOOSE -MOOS,2,41296
83,2013-01-22,512,55.35812,-111.777482,MOOSE -MOOS,1,41296
84,2013-01-22,512,55.358928,-111.80082,WHITE-TAILED DEER -WTDE,1,41296
85,2013-01-22,512,55.357213,-111.922348,MOOSE -MOOS,1,41296
86,2013-01-22,512,55.351097,-111.90763,MOOSE -MOOS,1,41296
87,2013-01-22,512,55.357641,-111.921328,MOOSE -MOOS,2,41296
88,2013-01-22,512,55.358829,-112.301281,MOOSE -MOOS,1,41296
89,2013-01-22,512,55.358652,-112.381832,MOOSE -MOOS,2,41296
90,2013-01-22,512,55.35888,-112.39662,MOOSE -MOOS,1,41296
91,2013-01-22,512,55.358903,-112.418917,WHITE-TAILED DEER -WTDE,1,41296
92,2013-01-22,512,55.3587,-112.431733,MOOSE -MOOS,1,41296
93,2013-01-22,512,55.358862,-112.466459,MOOSE -MOOS,1,41296
94,2013-01-22,512,55.35816,-112.698784,MOOSE -MOOS,1,41296
95,2013-01-22,512,55.375459,-112.648427,WHITE-TAILED DEER -WTDE,1,41296
96,2013-01-22,512,55.375598,-112.554216,MOOSE -MOOS,1,41296
97,2013-01-22,512,55.37583,-112.52783,MOOSE -MOOS,1,41296
98,2013-01-22,512,55.375459,-111.81539,MOOSE -MOOS,2,41296
99,2013-01-22,512,55.375728,-111.756072,MOOSE -MOOS,2,41296
100,2013-01-22,512,55.375612,-111.722087,MOOSE -MOOS,1,41296
101,2013-01-22,512,55.39183,-111.684974,MOOSE -MOOS,2,41296
102,2013-01-22,512,55.392166,-111.768429,MOOSE -MOOS,1,41296
103,2013-01-22,512,55.391607,-111.982789,MOOSE -MOOS,1,41296
104,2013-01-22,512,55.397054,-112.47857,MOOSE -MOOS,1,41296
105,2013-01-22,512,55.392733,-112.511937,MOOSE -MOOS,1,41296
106,2013-01-22,512,55.392395,-112.522047,MOOSE -MOOS,1,41296
107,2013-01-22,512,55.392095,-112.528432,MOOSE -MOOS,1,41296
108,2013-01-22,512,55.391671,-112.70908,WHITE-TAILED DEER -WTDE,1,41296
109,2013-01-22,512,55.408616,-112.63271,MOOSE -MOOS,1,41296
110,2013-01-22,512,55.40908,-112.619929,WHITE-TAILED DEER -WTDE,1,41296
111,2013-01-22,512,55.409191,-112.583882,MOOSE -MOOS,2,41296
112,2013-01-22,512,55.40933,-112.56443,WHITE-TAILED DEER -WTDE,1,41296
113,2013-01-22,512,55.408828,-112.552584,MOOSE -MOOS,1,41296
114,2013-01-22,512,55.408929,-112.510215,MOOSE -MOOS,1,41296
115,2013-01-22,512,55.409186,-112.339217,MOOSE -MOOS,2,41296
116,2013-01-22,512,55.408905,-112.142223,MOOSE -MOOS,1,41296
117,2013-01-22,512,55.408757,-111.990626,MOOSE -MOOS,1,41296
118,2013-01-22,512,55.408349,-111.896618,MOOSE -MOOS,1,41296
119,2013-01-22,512,55.408752,-111.683273,MOOSE -MOOS,2,41296
120,2013-01-22,512,55.409665,-111.662527,MOOSE -MOOS,1,41296
121,2013-01-22,512,55.425478,-111.392892,MOOSE -MOOS,1,41296
122,2013-01-22,512,55.425151,-111.664292,MOOSE -MOOS,2,41296
123,2013-01-22,512,55.425009,-112.043292,MOOSE -MOOS,1,41296
124,2013-01-22,512,55.425203,-112.078284,MOOSE -MOOS,2,41296
125,2013-01-22,512,55.425265,-112.117464,MOOSE -MOOS,1,41296
126,2013-01-22,512,55.425177,-112.179312,MOOSE -MOOS,1,41296
127,2013-01-22,512,55.425291,-112.359423,MOOSE -MOOS,1,41296
128,2013-01-22,512,55.425445,-112.412475,MOOSE -MOOS,1,41296
129,2013-01-22,512,55.425212,-112.505737,MOOSE -MOOS,2,41296
130,2013-01-22,512,55.425349,-112.57116,MOOSE -MOOS,1,41296
131,2013-01-22,512,55.424847,-112.711424,MOOSE -MOOS,1,41296
132,2013-01-22,512,55.424405,-112.722432,MOOSE -MOOS,1,41296
133,2013-01-22,512,55.443942,-112.729964,WHITE-TAILED DEER -WTDE,1,41296
134,2013-01-22,512,55.442261,-112.575376,MOOSE -MOOS,2,41296
135,2013-01-22,512,55.443122,-112.366796,MOOSE -MOOS,1,41296
136,2013-01-22,512,55.442523,-111.748908,MOOSE -MOOS,1,41296
137,2013-01-22,512,55.442718,-111.653539,MOOSE -MOOS,1,41296
138,2013-01-22,512,55.442723,-111.624233,MOOSE -MOOS,2,41296
139,2013-01-22,512,55.442342,-111.477796,MOOSE -MOOS,1,41296
140,2013-01-22,512,55.89222,-112.458565,WHITE-TAILED DEER -WTDE,7,41296
141,2013-01-22,512,55.892475,-112.436084,MOOSE -MOOS,3,41296
142,2013-01-22,512,55.892954,-112.427235,MOOSE -MOOS,2,41296
143,2013-01-22,512,55.892751,-112.378559,MOOSE -MOOS,2,41296
144,2013-01-22,512,55.89252,-112.313888,MOOSE -MOOS,1,41296
145,2013-01-22,512,55.892621,-112.283004,MOOSE -MOOS,1,41296
146,2013-01-22,512,55.892683,-112.276314,MOOSE -MOOS,1,41296
147,2013-01-22,512,55.892286,-112.247558,MOOSE -MOOS,1,41296
148,2013-01-22,512,55.892381,-112.243624,MOOSE -MOOS,2,41296
149,2013-01-22,512,55.892381,-112.243624,MOOSE -MOOS,1,41296
150,2013-01-22,512,55.892506,-112.234826,MOOSE -MOOS,1,41296
151,2013-01-22,512,55.892304,-112.152336,MOOSE -MOOS,1,41296
152,2013-01-22,512,55.892304,-112.152336,MOOSE -MOOS,1,41296
153,2013-01-22,512,55.891797,-112.076361,MOOSE -MOOS,1,41296
154,2013-01-22,512,55.892038,-111.768696,MOOSE -MOOS,2,41296
155,2013-01-22,512,55.892373,-111.12167,MOOSE -MOOS,2,41296
156,2013-01-22,512,55.880783,-111.318042,MOOSE -MOOS,2,41296
157,2013-01-22,512,55.882611,-111.388808,WHITE-TAILED DEER -WTDE,2,41296
158,2013-01-22,512,55.882892,-111.417253,MOOSE -MOOS,1,41296
159,2013-01-22,512,55.874686,-111.686832,MOOSE -MOOS,2,41296
160,2013-01-22,512,55.875703,-112.195674,MOOSE -MOOS,1,41296
161,2013-01-22,512,55.87585,-112.377012,MOOSE -MOOS,1,41296
162,2013-01-22,512,55.875839,-112.419367,MOOSE -MOOS,1,41296
163,2013-01-22,512,55.874986,-112.642455,MOOSE -MOOS,1,41296
164,2013-01-22,512,55.858722,-112.610917,WHITE-TAILED DEER -WTDE,1,41296
165,2013-01-22,512,55.859006,-112.416262,MOOSE -MOOS,1,41296
166,2013-01-22,512,55.858904,-112.410988,MOOSE -MOOS,1,41296
167,2013-01-22,512,55.85872,-112.017043,MOOSE -MOOS,1,41296
168,2013-01-22,512,55.858507,-111.702237,MOOSE -MOOS,1,41296
169,2013-01-22,512,55.858463,-111.699739,MOOSE -MOOS,1,41296
170,2013-01-22,512,55.859093,-111.512424,MOOSE -MOOS,1,41296
171,2013-01-22,512,55.85877,-111.471872,MOOSE -MOOS,1,41296
172,2013-01-22,512,55.859387,-111.456186,MOOSE -MOOS,1,41296
173,2013-01-22,512,55.859444,-111.367819,MOOSE -MOOS,1,41296
174,2013-01-22,512,55.858409,-110.912931,MOOSE -MOOS,1,41296
175,2013-01-22,512,55.841896,-111.004255,WHITE-TAILED DEER -WTDE,1,41296
176,2013-01-22,512,55.842365,-111.496551,MOOSE -MOOS,1,41296
177,2013-01-22,512,55.842441,-111.735691,MOOSE -MOOS,2,41296
178,2013-01-22,512,55.84192,-112.020535,MOOSE -MOOS,1,41296
179,2013-01-22,512,55.842239,-112.093721,MOOSE -MOOS,1,41296
180,2013-01-22,512,55.825854,-112.408539,MOOSE -MOOS,2,41296
181,2013-01-22,512,55.825752,-112.341171,MOOSE -MOOS,2,41296
182,2013-01-22,512,55.826381,-112.238366,MOOSE -MOOS,1,41296
183,2013-01-22,512,55.824924,-110.992069,WHITE-TAILED DEER -WTDE,1,41296
184,2013-01-22,512,55.825111,-111.253394,WHITE-TAILED DEER -WTDE,2,41296
185,2013-01-22,512,55.825127,-111.378916,MOOSE -MOOS,1,41296
186,2013-01-22,512,55.825192,-111.433683,MOOSE -MOOS,1,41296
187,2013-01-22,512,55.824972,-111.455833,MOOSE -MOOS,1,41296
188,2013-01-22,512,55.82443,-111.573675,MOOSE -MOOS,1,41296
189,2013-01-22,512,55.825129,-111.614016,MOOSE -MOOS,1,41296
190,2013-01-22,512,55.824991,-111.692697,MOOSE -MOOS,1,41296
191,2013-01-22,512,55.824795,-111.838401,MOOSE -MOOS,1,41296
192,2013-01-22,512,55.824622,-112.074735,MOOSE -MOOS,2,41296
193,2013-01-22,512,55.82537,-112.154362,MOOSE -MOOS,1,41296
194,2013-01-22,512,55.908642,-111.596011,MOOSE -MOOS,1,41296
195,2013-01-22,512,55.90805,-111.454752,WHITE-TAILED DEER -WTDE,3,41296
196,2013-01-22,512,55.908437,-111.435667,WHITE-TAILED DEER -WTDE,2,41296
197,2013-01-22,512,55.908295,-111.174459,MOOSE -MOOS,4,41296
198,2013-01-22,512,55.907966,-111.132568,MOOSE -MOOS,1,41296
199,2013-01-22,512,55.908272,-110.97894,MOOSE -MOOS,2,41296
200,2013-01-22,512,55.908302,-110.943438,MOOSE -MOOS,1,41296
201,2013-01-22,512,55.807586,-110.956677,MOOSE -MOOS,1,41296
202,2013-01-22,512,55.808438,-111.375557,MOOSE -MOOS,1,41296
203,2013-01-22,512,55.808128,-111.713531,MOOSE -MOOS,1,41296
204,2013-01-22,512,55.808372,-111.740586,MOOSE -MOOS,1,41296
205,2013-01-22,512,55.808545,-112.042528,MOOSE -MOOS,1,41296
206,2013-01-22,512,55.807898,-112.491682,MOOSE -MOOS,1,41296
207,2013-01-22,512,55.792143,-111.007473,WHITE-TAILED DEER -WTDE,1,41296
208,2013-01-22,512,55.79222,-110.983878,MOOSE -MOOS,1,41296
209,2013-01-22,512,55.792346,-110.975822,WHITE-TAILED DEER -WTDE,2,41296
210,2013-01-22,512,55.792182,-110.968206,MOOSE -MOOS,2,41296
211,2013-01-22,512,55.792182,-110.968206,WHITE-TAILED DEER -WTDE,3,41296
212,2013-01-22,512,55.775279,-111.060149,MOOSE -MOOS,1,41296
213,2013-01-22,512,55.774999,-111.088323,WHITE-TAILED DEER -WTDE,1,41296
214,2013-01-22,512,55.775256,-111.28447,WHITE-TAILED DEER -WTDE,2,41296
215,2013-01-22,512,55.774739,-111.788637,MOOSE -MOOS,1,41296
216,2013-01-22,512,55.774892,-111.919569,MOOSE -MOOS,1,41296
217,2013-01-22,512,55.774892,-111.919569,MOOSE -MOOS,1,41296
218,2013-01-22,512,55.774845,-112.238035,MOOSE -MOOS,1,41296
219,2013-01-22,512,55.775061,-112.363863,MOOSE -MOOS,2,41296
220,2013-01-22,512,55.758906,-112.588362,MOOSE -MOOS,2,41296
221,2013-01-22,512,55.758642,-112.377732,MOOSE -MOOS,1,41296
222,2013-01-22,512,55.758537,-112.30167,MOOSE -MOOS,1,41296
223,2013-01-22,512,55.758295,-112.258198,MOOSE -MOOS,1,41296
224,2013-01-22,512,55.758095,-112.212832,MOOSE -MOOS,1,41296
225,2013-01-22,512,55.758336,-112.20645,MOOSE -MOOS,1,41296
226,2013-01-22,512,55.758215,-112.156772,MOOSE -MOOS,1,41296
227,2013-01-22,512,55.758318,-112.027176,MOOSE -MOOS,2,41296
228,2013-01-22,512,55.758371,-111.901452,MOOSE -MOOS,1,41296
229,2013-01-22,512,55.758434,-111.319621,MOOSE -MOOS,1,41296
230,2013-01-22,512,55.758487,-111.315206,MOOSE -MOOS,1,41296
231,2013-01-22,512,55.757215,-111.232061,WHITE-TAILED DEER -WTDE,3,41296
232,2013-01-22,512,55.758254,-111.208327,WHITE-TAILED DEER -WTDE,1,41296
233,2013-01-22,512,55.758278,-111.18568,MOOSE -MOOS,2,41296
234,2013-01-22,512,55.758059,-111.062702,WHITE-TAILED DEER -WTDE,1,41296
235,2013-01-21,512,55.591783,-112.462702,MOOSE -MOOS,1,41295
236,2013-01-21,512,55.591783,-112.462702,MOOSE -MOOS,1,41295
237,2013-01-21,512,55.591875,-112.396118,MOOSE -MOOS,1,41295
238,2013-01-21,512,55.591875,-112.396118,MOOSE -MOOS,1,41295
239,2013-01-21,512,55.591334,-112.384988,MOOSE -MOOS,1,41295
240,2013-01-21,512,55.591334,-112.384988,MOOSE -MOOS,1,41295
241,2013-01-21,512,55.59176,-112.058488,MOOSE -MOOS,2,41295
242,2013-01-21,512,55.591218,-112.025356,MOOSE -MOOS,1,41295
243,2013-01-21,512,55.59255,-111.813028,MOOSE -MOOS,1,41295
244,2013-01-21,512,55.592394,-111.797852,MOOSE -MOOS,1,41295
245,2013-01-21,512,55.592627,-111.784084,MOOSE -MOOS,1,41295
246,2013-01-21,512,55.59146,-111.352681,MOOSE -MOOS,2,41295
247,2013-01-21,512,55.609166,-111.375795,MOOSE -MOOS,1,41295
248,2013-01-21,512,55.609166,-111.375795,MOOSE -MOOS,1,41295
249,2013-01-21,512,55.609014,-111.660981,MOOSE -MOOS,1,41295
250,2013-01-21,512,55.609165,-111.864142,MOOSE -MOOS,1,41295
251,2013-01-21,512,55.608579,-112.106996,MOOSE -MOOS,1,41295
252,2013-01-21,512,55.608526,-112.119096,MOOSE -MOOS,2,41295
253,2013-01-21,512,55.609296,-112.136367,MOOSE -MOOS,1,41295
254,2013-01-21,512,55.609045,-112.279582,MOOSE -MOOS,1,41295
255,2013-01-21,512,55.625626,-112.674785,MOOSE -MOOS,1,41295
256,2013-01-21,512,55.623633,-112.422549,WHITE-TAILED DEER -WTDE,1,41295
257,2013-01-21,512,55.625884,-112.139827,MOOSE -MOOS,1,41295
258,2013-01-21,512,55.626044,-111.963364,MOOSE -MOOS,2,41295
259,2013-01-21,512,55.626014,-111.373352,MOOSE -MOOS,1,41295
260,2013-01-21,512,55.626014,-111.373352,MOOSE -MOOS,1,41295
261,2013-01-21,512,55.626623,-111.208697,MOOSE -MOOS,1,41295
262,2013-01-21,512,55.627101,-111.181369,WHITE-TAILED DEER -WTDE,2,41295
263,2013-01-21,512,55.641764,-111.449504,MOOSE -MOOS,2,41295
264,2013-01-21,512,55.64143,-111.82674,MOOSE -MOOS,1,41295
265,2013-01-21,512,55.641506,-112.027028,MOOSE -MOOS,1,41295
266,2013-01-21,512,55.641506,-112.027028,MOOSE -MOOS,1,41295
267,2013-01-21,512,55.641961,-112.089131,MOOSE -MOOS,1,41295
268,2013-01-21,512,55.6408,-112.129517,WHITE-TAILED DEER -WTDE,1,41295
269,2013-01-22,512,55.57552,-112.751614,MOOSE -MOOS,1,41296
270,2013-01-22,512,55.5747,-112.627928,MOOSE -MOOS,1,41296
271,2013-01-22,512,55.574631,-112.620886,MOOSE -MOOS,1,41296
272,2013-01-22,512,55.575097,-112.530242,MOOSE -MOOS,1,41296
273,2013-01-22,512,55.575233,-112.467407,MOOSE -MOOS,1,41296
274,2013-01-22,512,55.575302,-112.387625,MOOSE -MOOS,1,41296
275,2013-01-22,512,55.574743,-112.371373,MOOSE -MOOS,1,41296
276,2013-01-22,512,55.575185,-112.178592,MOOSE -MOOS,1,41296
277,2013-01-22,512,55.575191,-112.10554,MOOSE -MOOS,1,41296
278,2013-01-22,512,55.575191,-112.10554,MOOSE -MOOS,1,41296
279,2013-01-22,512,55.57565,-112.037588,MOOSE -MOOS,1,41296
280,2013-01-22,512,55.57565,-112.037588,MOOSE -MOOS,1,41296
281,2013-01-22,512,55.575011,-112.014399,MOOSE -MOOS,2,41296
282,2013-01-22,512,55.574952,-111.912835,MOOSE -MOOS,2,41296
283,2013-01-22,512,55.575043,-111.902447,MOOSE -MOOS,3,41296
284,2013-01-22,512,55.574747,-111.845905,MOOSE -MOOS,4,41296
285,2013-01-22,512,55.574747,-111.845905,MOOSE -MOOS,1,41296
286,2013-01-22,512,55.575401,-111.428734,MOOSE -MOOS,1,41296
287,2013-01-22,512,55.558285,-111.456525,MOOSE -MOOS,1,41296
288,2013-01-22,512,55.558336,-111.575411,MOOSE -MOOS,1,41296
289,2013-01-22,512,55.558347,-111.577116,MOOSE -MOOS,1,41296
290,2013-01-22,512,55.558347,-111.577116,MOOSE -MOOS,1,41296
291,2013-01-22,512,55.558447,-111.976707,MOOSE -MOOS,3,41296
292,2013-01-22,512,55.558318,-112.267485,MOOSE -MOOS,1,41296
293,2013-01-22,512,55.558345,-112.291721,MOOSE -MOOS,1,41296
294,2013-01-22,512,55.558345,-112.291721,MOOSE -MOOS,1,41296
295,2013-01-22,512,55.558913,-112.399821,MOOSE -MOOS,1,41296
296,2013-01-22,512,55.5599,-112.418767,MOOSE -MOOS,1,41296
297,2013-01-22,512,55.5599,-112.418767,MOOSE -MOOS,1,41296
298,2013-01-22,512,55.5599,-112.418767,MOOSE -MOOS,1,41296
299,2013-01-22,512,55.558794,-112.474023,MOOSE -MOOS,1,41296
300,2013-01-22,512,55.559808,-112.570585,MOOSE -MOOS,1,41296
301,2013-01-22,512,55.558309,-112.634018,MOOSE -MOOS,1,41296
302,2013-01-22,512,55.558306,-112.640248,WHITE-TAILED DEER -WTDE,1,41296
303,2013-01-22,512,55.558806,-112.652646,MOOSE -MOOS,1,41296
304,2013-01-22,512,55.558586,-112.676474,WHITE-TAILED DEER -WTDE,3,41296
305,2013-01-22,512,55.558725,-112.731444,MOOSE -MOOS,3,41296
306,2013-01-22,512,55.541861,-112.72173,WHITE-TAILED DEER -WTDE,2,41296
307,2013-01-22,512,55.541724,-112.650738,MOOSE -MOOS,1,41296
308,2013-01-22,512,55.542077,-112.615675,WHITE-TAILED DEER -WTDE,1,41296
309,2013-01-22,512,55.541671,-112.447444,MOOSE -MOOS,1,41296
310,2013-01-22,512,55.541724,-112.394377,MOOSE -MOOS,1,41296
311,2013-01-22,512,55.541782,-112.289523,MOOSE -MOOS,1,41296
312,2013-01-22,512,55.541782,-112.289523,MOOSE -MOOS,1,41296
313,2013-01-22,512,55.541908,-111.957589,MOOSE -MOOS,2,41296
314,2013-01-22,512,55.541821,-111.772012,MOOSE -MOOS,1,41296
315,2013-01-22,512,55.541834,-111.755358,MOOSE -MOOS,2,41296
316,2013-01-22,512,55.525034,-111.460584,MOOSE -MOOS,1,41296
317,2013-01-22,512,55.525572,-112.001196,MOOSE -MOOS,1,41296
318,2013-01-22,512,55.525096,-112.274161,MOOSE -MOOS,1,41296
319,2013-01-22,512,55.525096,-112.274161,MOOSE -MOOS,1,41296
320,2013-01-22,512,55.524963,-112.287175,WHITE-TAILED DEER -WTDE,1,41296
321,2013-01-22,512,55.525071,-112.684434,MOOSE -MOOS,1,41296
322,2013-01-22,512,55.508002,-112.643151,MOOSE -MOOS,1,41296
323,2013-01-22,512,55.508507,-112.269506,MOOSE -MOOS,1,41296
324,2013-01-22,512,55.508521,-111.942963,MOOSE -MOOS,1,41296
325,2013-01-22,512,55.509001,-111.795187,MOOSE -MOOS,2,41296
326,2013-01-22,512,55.50877,-111.597336,MOOSE -MOOS,2,41296
327,2013-01-22,512,55.491412,-111.423056,MOOSE -MOOS,1,41296
328,2013-01-22,512,55.49146,-111.517755,MOOSE -MOOS,1,41296
329,2013-01-22,512,55.491063,-111.55797,MOOSE -MOOS,1,41296
330,2013-01-22,512,55.491063,-111.55797,MOOSE -MOOS,1,41296
331,2013-01-22,512,55.49187,-111.59144,MOOSE -MOOS,1,41296
332,2013-01-22,512,55.49187,-111.59144,MOOSE -MOOS,1,41296
333,2013-01-22,512,55.491752,-112.134632,MOOSE -MOOS,1,41296
334,2013-01-22,512,55.491645,-112.159678,MOOSE -MOOS,1,41296
335,2013-01-22,512,55.491831,-112.403251,MOOSE -MOOS,1,41296
336,2013-01-22,512,55.492034,-112.688274,WHITE-TAILED DEER -WTDE,2,41296
337,2013-01-22,512,55.475595,-112.756976,WHITE-TAILED DEER -WTDE,1,41296
338,2013-01-22,512,55.474856,-112.617754,MOOSE -MOOS,1,41296
339,2013-01-22,512,55.475104,-112.600178,WHITE-TAILED DEER -WTDE,2,41296
340,2013-01-22,512,55.475066,-112.314556,MOOSE -MOOS,2,41296
341,2013-01-22,512,55.474874,-112.110186,MOOSE -MOOS,1,41296
342,2013-01-22,512,55.475073,-111.939082,MOOSE -MOOS,1,41296
343,2013-01-22,512,55.474991,-111.537459,MOOSE -MOOS,1,41296
344,2013-01-22,512,55.474991,-111.537459,MOOSE -MOOS,1,41296
345,2013-01-22,512,55.475389,-111.362885,MOOSE -MOOS,1,41296
346,2013-01-22,512,55.458147,-111.41558,MOOSE -MOOS,1,41296
347,2013-01-22,512,55.458147,-111.41558,MOOSE -MOOS,1,41296
348,2013-01-22,512,55.458352,-111.42124,MOOSE -MOOS,1,41296
349,2013-01-22,512,55.458352,-111.42124,MOOSE -MOOS,1,41296
350,2013-01-22,512,55.458366,-111.670711,MOOSE -MOOS,1,41296
351,2013-01-22,512,55.458366,-111.670711,MOOSE -MOOS,1,41296
352,2013-01-22,512,55.457973,-111.954055,MOOSE -MOOS,2,41296
353,2013-01-22,512,55.457757,-112.141713,MOOSE -MOOS,1,41296
354,2013-01-22,512,55.458619,-112.413806,MOOSE -MOOS,1,41296
355,2013-01-22,512,55.458491,-112.425289,MOOSE -MOOS,1,41296
356,2013-01-22,512,55.458491,-112.425289,MOOSE -MOOS,1,41296
